"Submit_ID","Brand_Reg","Model_No","Country","screensize","Screen_Tech","Avg_mode_power","Availability Status","Star2","Screen_Size_Inches","Screen_Size_Category_Num"
158860,"LG","OLED48B46LA","Indonesia,South Korea",120.721,"OLED",78,"Available",4.5,47.5278577,"48.0"
158861,"LG","OLED55B4PSA","Indonesia,South Korea",138.783,"OLED",92,"Available",5,54.63886709999999,"55.0"
158862,"LG","OLED55B46LA","Indonesia,South Korea",138.783,"OLED",92,"Available",5,54.63886709999999,"55.0"
158863,"LG","OLED65C4PSA","Indonesia,South Korea",163.897,"OLED",122,"Available",5,64.5262489,"65.0"
158864,"LG","OLED77B4PSA","Indonesia,South Korea",194.738,"OLED",143,"Available",5.5,76.6683506,"77.0"
158865,"LG","OLED77C4PSA","Indonesia,South Korea",194.738,"OLED",154,"Available",5.5,76.6683506,"77.0"
158866,"LG","OLED83G4PSA","Indonesia,South Korea",209.585,"OLED",217,"Available",4.5,82.5136145,"83.0"
158870,"AKAI","AK7523S7WOS","China",189.344,"LCD (LED)",117.61,"Available",6,74.54473279999999,"75.0"
158914,"EKO","K32HSW2","China",80.039,"LCD (LED)",34.8,"Available",5,31.5113543,"32.0"
158915,"Q.Bell","QT32WY8A","China",80.039,"LCD (LED)",34.8,"Available",5,31.5113543,"32.0"
158932,"LG","50QNED86T6A","Indonesia,South Korea",125.727,"LCD (LED)",80,"Available",4.5,49.4987199,"50.0"
158934,"LG","65QNED86T6A","Indonesia,South Korea",163.896,"LCD (LED)",118,"Available",5,64.5258552,"65.0"
158935,"LG","65QNED91T6A","Indonesia,South Korea",163.896,"LCD (LED)",125,"Available",5,64.5258552,"65.0"
158936,"LG","86QNED86T6A","Indonesia,South Korea",217.427,"LCD (LED)",156,"Available",6,85.6010099,"86.0"
158937,"LG","86QNED86TSA","Indonesia,South Korea",217.427,"LCD (LED)",156,"Available",6,85.6010099,"86.0"
158938,"LG","86QNED91T6A","Indonesia,South Korea",217.427,"LCD (LED)",206,"Available",5,85.6010099,"86.0"
158939,"LG","OLED65C46LA","Indonesia,South Korea",163.896,"OLED",122,"Available",5,64.5258552,"65.0"
158940,"TCL","85X925 PRO","China",214.783,"LCD (LED)",408.9,"Available",1.5,84.5600671,"85.0"
158941,"LG","OLED77B46LA","Indonesia,South Korea",194.737,"OLED",143,"Available",5.5,76.6679569,"77.0"
158942,"LG","OLED77C46LA","Indonesia,South Korea",194.737,"OLED",154,"Available",5.5,76.6679569,"77.0"
158943,"LG","OLED83G46LA","Indonesia,South Korea",209.584,"OLED",217,"Available",4.5,82.5132208,"83.0"
158944,"LG","75QNED86T6A","Indonesia,South Korea",189.275,"LCD (LED)",134,"Available",5.5,74.5175675,"75.0"
158949,"LG","75QNED91T6A","Indonesia,South Korea",189.275,"LCD (LED)",150,"Available",5,74.5175675,"75.0"
158971,"SAMSUNG ELECTRONICS","QA75Q80DAW","Vietnam",189.338,"LCD (LED)",198,"Available",4,74.5423706,"75.0"
158971,"SAMSUNG ELECTRONICS","QA75Q80DAS","Vietnam",189.338,"LCD (LED)",198,"Available",4,74.5423706,"75.0"
158971,"SAMSUNG ELECTRONICS","QA75Q80DA*","Vietnam",189.338,"LCD (LED)",198,"Available",4,74.5423706,"75.0"
158972,"SAMSUNG ELECTRONICS","QA85Q80DAW","Vietnam",214.783,"LCD (LED)",258,"Available",4,84.5600671,"85.0"
158972,"SAMSUNG ELECTRONICS","QA85Q80DAS","Vietnam",214.783,"LCD (LED)",258,"Available",4,84.5600671,"85.0"
158972,"SAMSUNG ELECTRONICS","QA85Q80DA*","Vietnam",214.783,"LCD (LED)",258,"Available",4,84.5600671,"85.0"
158973,"SAMSUNG ELECTRONICS","QA65Q80DAW","Vietnam",163.897,"LCD (LED)",147,"Available",4,64.5262489,"65.0"
158973,"SAMSUNG ELECTRONICS","QA65Q80DAS","Vietnam",163.897,"LCD (LED)",147,"Available",4,64.5262489,"65.0"
158973,"SAMSUNG ELECTRONICS","QA65Q80DA*","Vietnam",163.897,"LCD (LED)",147,"Available",4,64.5262489,"65.0"
158974,"SAMSUNG ELECTRONICS","QA50Q80DAW","Vietnam",125.727,"LCD (LED)",82,"Available",4.5,49.4987199,"50.0"
158974,"SAMSUNG ELECTRONICS","QA50Q80DAS","Vietnam",125.727,"LCD (LED)",82,"Available",4.5,49.4987199,"50.0"
158974,"SAMSUNG ELECTRONICS","QA50Q80DA*","Vietnam",125.727,"LCD (LED)",82,"Available",4.5,49.4987199,"50.0"
158975,"SAMSUNG ELECTRONICS","QA65S90DAW","Vietnam",163.897,"LCD (LED)",146,"Available",4,64.5262489,"65.0"
158975,"SAMSUNG ELECTRONICS","QA65S90DAS","Vietnam",163.897,"LCD (LED)",146,"Available",4,64.5262489,"65.0"
158975,"SAMSUNG ELECTRONICS","QA65S90DA*","Vietnam",163.897,"LCD (LED)",146,"Available",4,64.5262489,"65.0"
158976,"SAMSUNG ELECTRONICS","QA65S95DAW","Vietnam",163.897,"LCD (LED)",153,"Available",4,64.5262489,"65.0"
158976,"SAMSUNG ELECTRONICS","QA65S95DAS","Vietnam",163.897,"LCD (LED)",153,"Available",4,64.5262489,"65.0"
158976,"SAMSUNG ELECTRONICS","QA65S95DA*","Vietnam",163.897,"LCD (LED)",153,"Available",4,64.5262489,"65.0"
158980,"SAMSUNG ELECTRONICS","QA55S95DAW","Vietnam",138.783,"LCD (LED)",110,"Available",4,54.63886709999999,"55.0"
158980,"SAMSUNG ELECTRONICS","QA55S95DAS","Vietnam",138.783,"LCD (LED)",110,"Available",4,54.63886709999999,"55.0"
158980,"SAMSUNG ELECTRONICS","QA55S95DA*","Vietnam",138.783,"LCD (LED)",110,"Available",4,54.63886709999999,"55.0"
158984,"SAMSUNG ELECTRONICS","QA55Q70DAW","Vietnam",138.783,"LCD (LED)",108,"Available",4,54.63886709999999,"55.0"
158984,"SAMSUNG ELECTRONICS","QA55Q70DAS","Vietnam",138.783,"LCD (LED)",108,"Available",4,54.63886709999999,"55.0"
158984,"SAMSUNG ELECTRONICS","QA55Q70DA*","Vietnam",138.783,"LCD (LED)",108,"Available",4,54.63886709999999,"55.0"
158985,"SAMSUNG ELECTRONICS","QA65Q70DAW","Vietnam",163.897,"LCD (LED)",142,"Available",4,64.5262489,"65.0"
158985,"SAMSUNG ELECTRONICS","QA65Q70DAS","Vietnam",163.897,"LCD (LED)",142,"Available",4,64.5262489,"65.0"
158985,"SAMSUNG ELECTRONICS","QA65Q70DA*","Vietnam",163.897,"LCD (LED)",142,"Available",4,64.5262489,"65.0"
158986,"SAMSUNG ELECTRONICS","QA75Q70DAW","Vietnam",189.338,"LCD (LED)",157,"Available",5,74.5423706,"75.0"
158986,"SAMSUNG ELECTRONICS","QA75Q70DAS","Vietnam",189.338,"LCD (LED)",157,"Available",5,74.5423706,"75.0"
158986,"SAMSUNG ELECTRONICS","QA75Q70DA*","Vietnam",189.338,"LCD (LED)",157,"Available",5,74.5423706,"75.0"
159005,"SAMSUNG ELECTRONICS","QA55QE1DAS","Vietnam",138.783,"LCD (LED)",78,"Available",5.5,54.63886709999999,"55.0"
159006,"SAMSUNG ELECTRONICS","QA65QE1DAS","Vietnam",163.897,"LCD (LED)",103,"Available",5.5,64.5262489,"65.0"
159006,"SAMSUNG ELECTRONICS","QA65QE1DA*","Vietnam",163.897,"LCD (LED)",103,"Available",5.5,64.5262489,"65.0"
159006,"SAMSUNG ELECTRONICS","QA65QE1DAW","Vietnam",163.897,"LCD (LED)",103,"Available",5.5,64.5262489,"65.0"
159007,"SAMSUNG ELECTRONICS","QA43LS03DAW","Vietnam",107.987,"LCD (LED)",92,"Available",3,42.5144819,"43.0"
159007,"SAMSUNG ELECTRONICS","QA43LS03DAS","Vietnam",107.987,"LCD (LED)",92,"Available",3,42.5144819,"43.0"
159007,"SAMSUNG ELECTRONICS","QA43LS03DA*","Vietnam",107.987,"LCD (LED)",92,"Available",3,42.5144819,"43.0"
159010,"SAMSUNG ELECTRONICS","QA75QN900DW","Vietnam",189.338,"LCD (LED)",286,"Available",2.5,74.5423706,"75.0"
159010,"SAMSUNG ELECTRONICS","QA75QN900DS","Vietnam",189.338,"LCD (LED)",286,"Available",2.5,74.5423706,"75.0"
159010,"SAMSUNG ELECTRONICS","QA75QN900D*","Vietnam",189.338,"LCD (LED)",286,"Available",2.5,74.5423706,"75.0"
159034,"SAMSUNG ELECTRONICS","QA55QN85DBW","Vietnam",138.783,"LCD (LED)",112,"Available",4,54.63886709999999,"55.0"
159034,"SAMSUNG ELECTRONICS","QA55QN85DBS","Vietnam",138.783,"LCD (LED)",112,"Available",4,54.63886709999999,"55.0"
159034,"SAMSUNG ELECTRONICS","QA55QN85DB*","Vietnam",138.783,"LCD (LED)",112,"Available",4,54.63886709999999,"55.0"
159036,"SAMSUNG ELECTRONICS","QA55QN87DAW","Vietnam",138.783,"LCD (LED)",109,"Available",4,54.63886709999999,"55.0"
159036,"SAMSUNG ELECTRONICS","QA55QN87DAS","Vietnam",138.783,"LCD (LED)",109,"Available",4,54.63886709999999,"55.0"
159036,"SAMSUNG ELECTRONICS","QA55QN87DA*","Vietnam",138.783,"LCD (LED)",109,"Available",4,54.63886709999999,"55.0"
159037,"SAMSUNG ELECTRONICS","UA55DU7000S","Vietnam",138.783,"LCD (LED)",79,"Available",5.5,54.63886709999999,"55.0"
159037,"SAMSUNG ELECTRONICS","UA55DU7000W","Vietnam",138.783,"LCD (LED)",79,"Available",5.5,54.63886709999999,"55.0"
159037,"SAMSUNG ELECTRONICS","UA55DU7700S","Vietnam",138.783,"LCD (LED)",79,"Available",5.5,54.63886709999999,"55.0"
159037,"SAMSUNG ELECTRONICS","UA55DU7700W","Vietnam",138.783,"LCD (LED)",79,"Available",5.5,54.63886709999999,"55.0"
159037,"SAMSUNG ELECTRONICS","UA55DU7*00*","Vietnam",138.783,"LCD (LED)",79,"Available",5.5,54.63886709999999,"55.0"
159044,"SAMSUNG ELECTRONICS","QA50LS03DAW","Vietnam",125.727,"LCD (LED)",93,"Available",4,49.4987199,"50.0"
159044,"SAMSUNG ELECTRONICS","QA50LS03DAS","Vietnam",125.727,"LCD (LED)",93,"Available",4,49.4987199,"50.0"
159044,"SAMSUNG ELECTRONICS","QA50LS03DA*","Vietnam",125.727,"LCD (LED)",93,"Available",4,49.4987199,"50.0"
159051,"SAMSUNG ELECTRONICS","QA55LS03DAW","Vietnam",138.783,"LCD (LED)",119,"Available",3.5,54.63886709999999,"55.0"
159051,"SAMSUNG ELECTRONICS","QA55LS03DAS","Vietnam",138.783,"LCD (LED)",119,"Available",3.5,54.63886709999999,"55.0"
159051,"SAMSUNG ELECTRONICS","QA55LS03DA*","Vietnam",138.783,"LCD (LED)",119,"Available",3.5,54.63886709999999,"55.0"
159052,"SAMSUNG ELECTRONICS","QA65LS03DAW","Vietnam",163.897,"LCD (LED)",154,"Available",4,64.5262489,"65.0"
159052,"SAMSUNG ELECTRONICS","QA65LS03DAS","Vietnam",163.897,"LCD (LED)",154,"Available",4,64.5262489,"65.0"
159052,"SAMSUNG ELECTRONICS","QA65LS03DA*","Vietnam",163.897,"LCD (LED)",154,"Available",4,64.5262489,"65.0"
159054,"SAMSUNG ELECTRONICS","QA75LS03DAW","Vietnam",189.338,"LCD (LED)",190,"Available",4,74.5423706,"75.0"
159054,"SAMSUNG ELECTRONICS","QA75LS03DAS","Vietnam",189.338,"LCD (LED)",190,"Available",4,74.5423706,"75.0"
159054,"SAMSUNG ELECTRONICS","QA75LS03DA*","Vietnam",189.338,"LCD (LED)",190,"Available",4,74.5423706,"75.0"
159056,"SAMSUNG ELECTRONICS","UA43DU7000S","Vietnam",107.987,"LCD (LED)",68,"Available",4,42.5144819,"43.0"
159056,"SAMSUNG ELECTRONICS","UA43DU7700S","Vietnam",107.987,"LCD (LED)",68,"Available",4,42.5144819,"43.0"
159056,"SAMSUNG ELECTRONICS","UA43DU7700W","Vietnam",107.987,"LCD (LED)",68,"Available",4,42.5144819,"43.0"
159056,"SAMSUNG ELECTRONICS","UA43DU7*00*","Vietnam",107.987,"LCD (LED)",68,"Available",4,42.5144819,"43.0"
159059,"SAMSUNG ELECTRONICS","UA50DU7000S","Vietnam",125.727,"LCD (LED)",71,"Available",5,49.4987199,"50.0"
159059,"SAMSUNG ELECTRONICS","UA50DU7000W","Vietnam",125.727,"LCD (LED)",71,"Available",5,49.4987199,"50.0"
159059,"SAMSUNG ELECTRONICS","UA50DU7700S","Vietnam",125.727,"LCD (LED)",71,"Available",5,49.4987199,"50.0"
159059,"SAMSUNG ELECTRONICS","UA50DU7700W","Vietnam",125.727,"LCD (LED)",71,"Available",5,49.4987199,"50.0"
159059,"SAMSUNG ELECTRONICS","UA50DU7*00*","Vietnam",125.727,"LCD (LED)",71,"Available",5,49.4987199,"50.0"
159075,"SAMSUNG ELECTRONICS","QA65QN900DW","Vietnam",163.897,"LCD (LED)",260,"Available",1.5,64.5262489,"65.0"
159075,"SAMSUNG ELECTRONICS","QA65QN900DS","Vietnam",163.897,"LCD (LED)",260,"Available",1.5,64.5262489,"65.0"
159075,"SAMSUNG ELECTRONICS","QA65QN900D*","Vietnam",163.897,"LCD (LED)",260,"Available",1.5,64.5262489,"65.0"
159076,"SAMSUNG ELECTRONICS","QA85LS03DAW","Vietnam",214.783,"LCD (LED)",220,"Available",4.5,84.5600671,"85.0"
159076,"SAMSUNG ELECTRONICS","QA85LS03DAS","Vietnam",214.783,"LCD (LED)",220,"Available",4.5,84.5600671,"85.0"
159076,"SAMSUNG ELECTRONICS","QA85LS03DA*","Vietnam",214.783,"LCD (LED)",220,"Available",4.5,84.5600671,"85.0"
159090,"LG","43NANO81TSA","Indonesia,South Korea",107.987,"LCD (LED)",70,"Available",4,42.5144819,"43.0"
159093,"LG","50NANO81TSA","Indonesia,South Korea",125.727,"LCD (LED)",90,"Available",4,49.4987199,"50.0"
159095,"LG","55NANO81TSA","Indonesia,South Korea",138.783,"LCD (LED)",112,"Available",4,54.63886709999999,"55.0"
159098,"LG","65NANO81TSA","Indonesia,South Korea",163.897,"LCD (LED)",144,"Available",4,64.5262489,"65.0"
159102,"LG","75NANO81TSA","Indonesia,South Korea",189.275,"LCD (LED)",181,"Available",4.5,74.5175675,"75.0"
159106,"LG","86NANO81TSA","Indonesia,South Korea",217.427,"LCD (LED)",250,"Available",4,85.6010099,"86.0"
159109,"LG","86QNED80T6A","Indonesia,South Korea",217.427,"LCD (LED)",154,"Available",6,85.6010099,"86.0"
159111,"LG","86QNED81TSA","Indonesia,South Korea",217.427,"LCD (LED)",154,"Available",6,85.6010099,"86.0"
159112,"LG","OLED83C4PSA","Indonesia,South Korea",209.585,"OLED",193,"Available",5,82.5136145,"83.0"
159113,"LG","OLED83C46LA","Indonesia,South Korea",209.585,"OLED",193,"Available",5,82.5136145,"83.0"
159127,"SAMSUNG ELECTRONICS","QA85QN87DAW","Vietnam",214.783,"LCD (LED)",192,"Available",5,84.5600671,"85.0"
159127,"SAMSUNG ELECTRONICS","QA85QN87DAS","Vietnam",214.783,"LCD (LED)",192,"Available",5,84.5600671,"85.0"
159127,"SAMSUNG ELECTRONICS","QA85QN87DA*","Vietnam",214.783,"LCD (LED)",192,"Available",5,84.5600671,"85.0"
159131,"SAMSUNG ELECTRONICS","QA75QN87DAW","Vietnam",189.338,"LCD (LED)",144,"Available",5.5,74.5423706,"75.0"
159131,"SAMSUNG ELECTRONICS","QA75QN87DAS","Vietnam",189.338,"LCD (LED)",144,"Available",5.5,74.5423706,"75.0"
159131,"SAMSUNG ELECTRONICS","QA75QN87DA*","Vietnam",189.338,"LCD (LED)",144,"Available",5.5,74.5423706,"75.0"
159148,"BAUHN","ATV32HDW-0424","China",80.043,"LCD (LED)",27.2,"Available",6,31.5129291,"32.0"
159148,"BAUHN","ATV32HDW-0824","China",80.043,"LCD (LED)",27.2,"Available",6,31.5129291,"32.0"
159148,"BAUHN","ATV32HDW-****","China",80.043,"LCD (LED)",27.2,"Available",6,31.5129291,"32.0"
159148,"BAUHN","ATV32HDW-0624","China",80.043,"LCD (LED)",27.2,"Available",6,31.5129291,"32.0"
159152,"SONY","K-65S30","Malaysia,Vietnam",163.878,"LCD (LED)",140,"Available",4.5,64.51876859999999,"65.0"
159153,"SONY","K-55S30","Malaysia,Vietnam",138.798,"LCD (LED)",119,"Available",3.5,54.6447726,"55.0"
159160,"SAMSUNG ELECTRONICS","QA75QN85DBW","Vietnam",189.338,"LCD (LED)",178,"Available",4.5,74.5423706,"75.0"
159160,"SAMSUNG ELECTRONICS","QA75QN85DBS","Vietnam",189.338,"LCD (LED)",178,"Available",4.5,74.5423706,"75.0"
159160,"SAMSUNG ELECTRONICS","QA75QN85DB*","Vietnam",189.338,"LCD (LED)",178,"Available",4.5,74.5423706,"75.0"
159164,"SAMSUNG ELECTRONICS","QA85QN85DBW","Vietnam",214.783,"LCD (LED)",215,"Available",4.5,84.5600671,"85.0"
159164,"SAMSUNG ELECTRONICS","QA85QN85DBS","Vietnam",214.783,"LCD (LED)",215,"Available",4.5,84.5600671,"85.0"
159164,"SAMSUNG ELECTRONICS","QA85QN85DB*","Vietnam",214.783,"LCD (LED)",215,"Available",4.5,84.5600671,"85.0"
159165,"Dynalink","S 8866","China",59.823,"LCD",19.8,"Available",5.5,23.5523151,"24.0"
159173,"TECO","LED65AUSRC","China",163.829,"LCD (LED)",94,"Available",5.5,64.4994773,"65.0"
159179,"AIWA","AW240DVD","China",59.824,"LCD",24.2,"Available",4.5,23.552708799999998,"24.0"
159188,"Q.Bell","QT50WX8A","China",125.743,"LCD (LED)",83.3,"Available",4.5,49.5050191,"50.0"
159228,"SAMSUNG ELECTRONICS","QA75QE1DAW","Vietnam",189.338,"LCD (LED)",124,"Available",6,74.5423706,"75.0"
159228,"SAMSUNG ELECTRONICS","QA75QE1DAS","Vietnam",189.338,"LCD (LED)",124,"Available",6,74.5423706,"75.0"
159228,"SAMSUNG ELECTRONICS","QA75QE1DA*","Vietnam",189.338,"LCD (LED)",124,"Available",6,74.5423706,"75.0"
159229,"SAMSUNG ELECTRONICS","QA85QE1DAS","Vietnam",214.783,"LCD (LED)",172,"Available",5.5,84.5600671,"85.0"
159230,"SAMSUNG ELECTRONICS","UA65DU7000S","Vietnam",163.897,"LCD (LED)",114,"Available",5,64.5262489,"65.0"
159230,"SAMSUNG ELECTRONICS","UA65DU7000W","Vietnam",163.897,"LCD (LED)",114,"Available",5,64.5262489,"65.0"
159230,"SAMSUNG ELECTRONICS","UA65DU7700S","Vietnam",163.897,"LCD (LED)",114,"Available",5,64.5262489,"65.0"
159230,"SAMSUNG ELECTRONICS","UA65DU7700W","Vietnam",163.897,"LCD (LED)",114,"Available",5,64.5262489,"65.0"
159230,"SAMSUNG ELECTRONICS","UA65DU7*00*","Vietnam",163.897,"LCD (LED)",114,"Available",5,64.5262489,"65.0"
159231,"SAMSUNG ELECTRONICS","UA85DU7000S","Vietnam",214.783,"LCD (LED)",143,"Available",6,84.5600671,"85.0"
159231,"SAMSUNG ELECTRONICS","UA85DU7000W","Vietnam",214.783,"LCD (LED)",143,"Available",6,84.5600671,"85.0"
159231,"SAMSUNG ELECTRONICS","UA85DU7700S","Vietnam",214.783,"LCD (LED)",143,"Available",6,84.5600671,"85.0"
159231,"SAMSUNG ELECTRONICS","UA85DU7700W","Vietnam",214.783,"LCD (LED)",143,"Available",6,84.5600671,"85.0"
159231,"SAMSUNG ELECTRONICS","UA85DU7*00*","Vietnam",214.783,"LCD (LED)",143,"Available",6,84.5600671,"85.0"
159232,"SAMSUNG ELECTRONICS","UA75DU7000S","Vietnam",189.338,"LCD (LED)",137,"Available",5.5,74.5423706,"75.0"
159232,"SAMSUNG ELECTRONICS","UA75DU7000W","Vietnam",189.338,"LCD (LED)",137,"Available",5.5,74.5423706,"75.0"
159232,"SAMSUNG ELECTRONICS","UA75DU7700S","Vietnam",189.338,"LCD (LED)",137,"Available",5.5,74.5423706,"75.0"
159232,"SAMSUNG ELECTRONICS","UA75DU7700W","Vietnam",189.338,"LCD (LED)",137,"Available",5.5,74.5423706,"75.0"
159232,"SAMSUNG ELECTRONICS","UA75DU7*00*","Vietnam",189.338,"LCD (LED)",137,"Available",5.5,74.5423706,"75.0"
159233,"HISENSE","75U7NAU","China",189.34,"LCD (LED)",156.29,"Available",4.5,74.543158,"75.0"
159233,"HISENSE","75U7NNZ","China",189.34,"LCD (LED)",156.29,"Available",4.5,74.543158,"75.0"
159233,"HISENSE","75U7N series","China",189.34,"LCD (LED)",156.29,"Available",4.5,74.543158,"75.0"
159234,"HISENSE","65U7NAU","China",163.829,"LCD (LED)",110.54,"Available",5,64.4994773,"65.0"
159234,"HISENSE","65U7NNZ","China",163.829,"LCD (LED)",110.54,"Available",5,64.4994773,"65.0"
159234,"HISENSE","65U7N series","China",163.829,"LCD (LED)",110.54,"Available",5,64.4994773,"65.0"
159235,"HISENSE","55U7NAU","China",138.783,"LCD (LED)",91.26,"Available",4.5,54.63886709999999,"55.0"
159235,"HISENSE","55U7NNZ","China",138.783,"LCD (LED)",91.26,"Available",4.5,54.63886709999999,"55.0"
159235,"HISENSE","55U7N series","China",138.783,"LCD (LED)",91.26,"Available",4.5,54.63886709999999,"55.0"
159237,"BAUHN","ATV50UHDW-0424","China",127.259,"LCD (LED)",57.06,"Available",6,50.1018683,"50.0"
159275,"Kogan","KAQL85W94QA","China,Vietnam",214.783,"LCD (LED)",292.93,"Available",3.5,84.5600671,"85.0"
159286,"SAMSUNG ELECTRONICS","QA55QN80DAW","Vietnam",138.783,"LCD (LED)",109,"Available",4,54.63886709999999,"55.0"
159286,"SAMSUNG ELECTRONICS","QA55QN80DAS","Vietnam",138.783,"LCD (LED)",109,"Available",4,54.63886709999999,"55.0"
159286,"SAMSUNG ELECTRONICS","QA55QN80DA*","Vietnam",138.783,"LCD (LED)",109,"Available",4,54.63886709999999,"55.0"
159287,"SONY","K-75S30","Malaysia,China",189.306,"LCD (LED)",179.2,"Available",4.5,74.5297722,"75.0"
159288,"SAMSUNG ELECTRONICS","QA65QN87DAW","Vietnam",163.897,"LCD (LED)",130,"Available",4.5,64.5262489,"65.0"
159288,"SAMSUNG ELECTRONICS","QA65QN87DAS","Vietnam",163.897,"LCD (LED)",130,"Available",4.5,64.5262489,"65.0"
159288,"SAMSUNG ELECTRONICS","QA65QN87DA*","Vietnam",163.897,"LCD (LED)",130,"Available",4.5,64.5262489,"65.0"
159289,"SONY","K-85S30","Malaysia,China",214.783,"LCD (LED)",229.8,"Available",4.5,84.5600671,"85.0"
159290,"SAMSUNG ELECTRONICS","QA85QN900DW","Vietnam",214.783,"LCD (LED)",338,"Available",2.5,84.5600671,"85.0"
159290,"SAMSUNG ELECTRONICS","QA85QN900DS","Vietnam",214.783,"LCD (LED)",338,"Available",2.5,84.5600671,"85.0"
159290,"SAMSUNG ELECTRONICS","QA85QN900D*","Vietnam",214.783,"LCD (LED)",338,"Available",2.5,84.5600671,"85.0"
159315,"SONY","K-85XR90","Malaysia",214.783,"LCD (LED)",272.5,"Available",3.5,84.5600671,"85.0"
159318,"SONY","K-75XR90","Malaysia",189.306,"LCD (LED)",238.4,"Available",3,74.5297722,"75.0"
159321,"SAMSUNG ELECTRONICS","UA75DU8000W","Vietnam",189.338,"LCD (LED)",163,"Available",5,74.5423706,"75.0"
159321,"SAMSUNG ELECTRONICS","UA75DU8000S","Vietnam",189.338,"LCD (LED)",163,"Available",5,74.5423706,"75.0"
159321,"SAMSUNG ELECTRONICS","UA75DU8500S","Vietnam",189.338,"LCD (LED)",163,"Available",5,74.5423706,"75.0"
159321,"SAMSUNG ELECTRONICS","UA75DU8*00*","Vietnam",189.338,"LCD (LED)",163,"Available",5,74.5423706,"75.0"
159326,"KOGAN","KALED24DH65NA","China",59.824,"LCD",25.3,"Available",4.5,23.552708799999998,"24.0"
159326,"KOGAN","KALED24DH65NB","China",59.824,"LCD",25.3,"Available",4.5,23.552708799999998,"24.0"
159326,"KOGAN","KALED24DH65NC","China",59.824,"LCD",25.3,"Available",4.5,23.552708799999998,"24.0"
159326,"KOGAN","KALED24DH65ND","China",59.824,"LCD",25.3,"Available",4.5,23.552708799999998,"24.0"
159326,"KOGAN","KALED24DH65NE","China",59.824,"LCD",25.3,"Available",4.5,23.552708799999998,"24.0"
159326,"KOGAN","D236GV68C-T2C","China",59.824,"LCD",25.3,"Available",4.5,23.552708799999998,"24.0"
159326,"KOGAN","*24*","China",59.824,"LCD",25.3,"Available",4.5,23.552708799999998,"24.0"
159333,"SAMSUNG ELECTRONICS","QA50QE1DAS","Vietnam",125.727,"LCD (LED)",73,"Available",5,49.4987199,"50.0"
159338,"KOGAN","KALED24D95SNA","China",59.824,"LCD",22.1,"Available",5,23.552708799999998,"24.0"
159338,"KOGAN","KALED24D95SNB","China",59.824,"LCD",22.1,"Available",5,23.552708799999998,"24.0"
159338,"KOGAN","KALED24D95SNC","China",59.824,"LCD",22.1,"Available",5,23.552708799999998,"24.0"
159338,"KOGAN","KALED24D95SND","China",59.824,"LCD",22.1,"Available",5,23.552708799999998,"24.0"
159338,"KOGAN","KALED24D95SNE","China",59.824,"LCD",22.1,"Available",5,23.552708799999998,"24.0"
159338,"KOGAN","D236GV66C-T2C-W","China",59.824,"LCD",22.1,"Available",5,23.552708799999998,"24.0"
159389,"S VISION","SVU550WOS","China",140.219,"LCD (LED)",103.3,"Available",4.5,55.204220299999996,"55.0"
159490,"KOGAN","KALED32D95SNA","China",80.039,"LCD",35.2,"Available",5,31.5113543,"32.0"
159490,"KOGAN","KALED32D95SNB","China",80.039,"LCD",35.2,"Available",5,31.5113543,"32.0"
159490,"KOGAN","KALED32D95SNC","China",80.039,"LCD",35.2,"Available",5,31.5113543,"32.0"
159490,"KOGAN","KALED32D95SND","China",80.039,"LCD",35.2,"Available",5,31.5113543,"32.0"
159490,"KOGAN","KALED32D95SNE","China",80.039,"LCD",35.2,"Available",5,31.5113543,"32.0"
159490,"KOGAN","D32GV66C-T2C-W","China",80.039,"LCD",35.2,"Available",5,31.5113543,"32.0"
159490,"KOGAN","*32*","China",80.039,"LCD",35.2,"Available",5,31.5113543,"32.0"
159494,"BLAUPUNKT","BP3200HDV8100","China",80.039,"LCD (LED)",35.8,"Available",4.5,31.5113543,"32.0"
159510,"SAMSUNG ELECTRONICS","QA48S90DAE","Vietnam",120.712,"LCD (LED)",80,"Available",4.5,47.5243144,"48.0"
159526,"EKO","K750UGT","China",189.306,"LCD",204.81,"Available",3.5,74.5297722,"75.0"
159526,"EKO","K750UGT2","China",189.306,"LCD",204.81,"Available",3.5,74.5297722,"75.0"
159529,"EKO","K700UGT","China",176.539,"LCD",161.454,"Available",4.5,69.5034043,"70.0"
159529,"EKO","K700UGT2","China",176.539,"LCD",161.454,"Available",4.5,69.5034043,"70.0"
159535,"LG","55LX1T6LA","Indonesia,South Korea",138.783,"OLED",100,"Available",4.5,54.63886709999999,"55.0"
